08:21:35,928824,2993864,76.32,2932,171284,8974028,72.89
08:21:36,928696,2993992,76.33,2940,171804,8978568,72.93
08:21:37,924012,2998676,76.44,2940,171824,8985264,72.98
08:21:38,920216,3002472,76.54,2940,171996,8989196,73.02
08:21:39,918976,3003712,76.57,2940,172024,8990164,73.02
08:21:40,885824,3036864,77.42,2940,172388,9091536,73.85
08:21:41,868264,3054424,77.87,2952,172380,9091592,73.85
08:21:42,863396,3059292,77.99,2952,172356,9093868,73.87
08:21:43,850872,3071816,78.31,2952,172384,9093880,73.87
08:21:44,839712,3082976,78.59,2952,172460,9093880,73.87
08:21:45,828536,3094152,78.88,2952,172484,9093888,73.87
08:21:46,824816,3097872,78.97,2960,172480,9093888,73.87
08:21:47,819576,3103112,79.11,2960,172936,9100348,73.92
08:21:48,812784,3109904,79.28,2960,173344,9110076,74.00
08:21:49,807504,3115184,79.41,2960,174860,9118480,74.07
08:21:50,798604,3124084,79.64,2960,175752,9164496,74.44
08:21:51,792648,3130040,79.79,2960,175932,9176000,74.53
08:21:52,785208,3137480,79.98,2968,176176,9179916,74.57
08:21:53,782084,3140604,80.06,2968,176404,9181808,74.58
08:21:54,747640,3175048,80.94,2968,176552,9283824,75.41
08:21:55,711148,3211540,81.87,2968,176664,9472704,76.94
08:21:56,684304,3238384,82.56,2968,176676,9484324,77.04
08:21:57,655436,3267252,83.29,2976,176808,9577332,77.79
08:21:58,642320,3280368,83.63,2976,176780,9583008,77.84
08:21:59,623968,3298720,84.09,2976,176780,9584560,77.85
08:22:00,601244,3321444,84.67,2976,176780,9587352,77.87
08:22:01,587000,3335688,85.04,2976,176784,9587340,77.87
08:22:02,575576,3347112,85.33,2984,176796,9587340,77.87
08:22:03,564184,3358504,85.62,2984,176788,9587348,77.87
08:22:04,557348,3365340,85.79,2984,176796,9588596,77.88
08:22:05,544452,3378236,86.12,2984,176788,9588596,77.88
08:22:06,538356,3384332,86.28,2984,176792,9588600,77.88
08:22:07,535752,3386936,86.34,2992,176796,9588612,77.88
08:22:08,523864,3398824,86.65,2992,176808,9588612,77.88
08:22:09,517840,3404848,86.80,2992,176812,9592324,77.91
08:22:10,510392,3412296,86.99,2992,176812,9593716,77.93
08:22:11,503228,3419460,87.17,2992,176816,9593716,77.93
08:22:12,493444,3429244,87.42,3000,176816,9594748,77.93
08:22:13,485888,3436800,87.61,3000,176564,9596276,77.95
08:22:14,481852,3440836,87.72,3000,176608,9597044,77.95
08:22:15,477816,3444872,87.82,3000,176680,9597044,77.95
08:22:16,467124,3455564,88.09,3000,176700,9598072,77.96
08:22:17,455212,3467476,88.40,3012,176684,9601380,77.99
08:22:18,449500,3473188,88.54,3012,176696,9603632,78.01
08:22:19,447764,3474924,88.59,3012,176712,9605260,78.02
08:22:20,445732,3476956,88.64,3012,176800,9607952,78.04
08:22:21,441100,3481588,88.76,3012,176824,9608272,78.04
08:22:22,426984,3495704,89.12,3012,176840,9612008,78.07
08:22:23,417448,3505240,89.36,3024,176952,9614924,78.10
08:22:24,414796,3507892,89.43,3024,177040,9616604,78.11
08:22:25,302456,3620232,92.29,3024,177100,9728340,79.02
08:22:26,300468,3622220,92.34,3024,177100,9729628,79.03
08:22:27,297128,3625560,92.43,3024,177100,9732848,79.06
08:22:28,241380,3681308,93.85,3032,177108,9842588,79.95
08:22:29,190856,3731832,95.13,3024,176868,9847920,79.99
08:22:30,188260,3734428,95.20,3024,176876,9850624,80.01
08:22:31,87356,3835332,97.77,3024,174600,9956656,80.87
08:22:32,87860,3834828,97.76,3016,163900,9960000,80.90
08:22:33,90640,3832048,97.69,,772,61036,10063988,81.75
08:22:34,92592,3830096,97.64,,476,45632,10066044,81.76
08:22:35,98956,3823732,97.48,,280,39324,10066044,81.76
08:22:36,105096,3817592,97.32,,448,32204,10253904,83.29
08:22:37,286640,3636048,92.69,,688,35020,10034644,81.51
08:22:38,285912,3636776,92.71,,840,35136,10035636,81.52
08:22:39,277400,3645288,92.93,1024,39332,10127580,82.26
08:22:40,267200,3655488,93.19,1048,41032,10130652,82.29
08:22:41,249376,3673312,93.64,1164,48252,10227980,83.08
08:22:42,231132,3691556,94.11,1164,59176,10231352,83.11
08:22:43,210444,3712244,94.64,1172,67592,10236988,83.15
08:22:44,184296,3738392,95.30,1176,75676,10237308,83.15
08:22:45,430296,3492392,89.03,1320,78540,9833712,79.88
