16:08:16,E00001
16:08:18,E00002
16:08:18,E00003
16:08:19,E00004
16:08:19,E00003
16:08:19,E00005
16:08:19,E00006
16:08:20,E00003
16:08:20,E00007
16:08:20,E00007
16:08:20,E00007
16:08:20,E00007
16:08:20,E00007
16:08:20,E00007
16:08:20,E00007
16:08:20,E00007
16:08:20,E00008
16:08:20,E00008
16:08:20,E00008
16:08:20,E00009
16:08:21,E00007
16:08:21,E00010
16:08:21,E00011
16:08:21,E00012
16:08:21,E00013
16:08:21,E00014
16:08:21,E00015
16:08:21,E00016
16:08:21,E00017
16:08:21,E00018
16:08:22,E00019
16:08:22,E00020
16:08:22,E00021
16:08:22,E00022
16:08:22,E00023
16:08:22,E00023
16:08:22,E00102
16:08:22,E00024
16:08:22,E00025
16:08:22,E00026
16:08:22,E00027
16:08:22,E00027
16:08:22,E00028
16:08:22,E00028
16:08:22,E00029
16:08:22,E00102
16:08:22,E00102
16:08:23,E00102
16:08:23,E00030
16:08:24,E00031
16:08:24,E00032
16:08:24,E00019
16:08:24,E00020
16:08:24,E00023
16:08:24,E00023
16:08:24,E00033
16:08:24,E00034
16:08:24,E00035
16:08:24,E00036
16:08:24,E00037
16:08:24,E00037
16:08:24,E00038
16:08:24,E00039
16:08:24,E00017
16:08:24,E00040
16:08:24,E00017
16:08:25,E00041
16:08:25,E00041
16:08:25,E00041
16:08:25,E00041
16:08:25,E00041
16:08:25,E00042
16:08:25,E00042
16:08:25,E00042
16:08:25,E00042
16:08:25,E00042
16:08:25,E00037
16:08:25,E00037
16:08:25,E00043
16:08:25,E00044
16:08:26,E00045
16:08:26,E00046
16:08:26,E00047
16:08:26,E00008
16:08:27,E00048
16:08:27,E00049
16:08:27,E00046
16:08:27,E00047
16:08:27,E00044
16:08:27,E00050
16:08:27,E00051
16:08:27,E00052
16:08:27,E00053
16:08:27,E00054
16:08:27,E00055
16:08:27,E00042
16:08:27,E00056
16:08:27,E00057
16:08:27,E00058
16:08:27,E00059
16:08:27,E00042
16:08:27,E00060
16:08:27,E00041
16:08:28,E00045
16:08:28,E00048
16:08:28,E00055
16:08:28,E00049
16:08:28,E00046
16:08:28,E00047
16:08:28,E00044
16:08:28,E00042
16:08:28,E00056
16:08:28,E00057
16:08:28,E00058
16:08:28,E00059
16:08:28,E00042
16:08:28,E00060
16:08:28,E00041
16:08:29,E00045
16:08:29,E00048
16:08:29,E00055
16:08:29,E00042
16:08:29,E00049
16:08:29,E00046
16:08:29,E00047
16:08:29,E00044
16:08:29,E00056
16:08:29,E00057
16:08:29,E00058
16:08:29,E00059
16:08:29,E00042
16:08:29,E00060
16:08:29,E00041
16:08:30,E00045
16:08:30,E00048
16:08:30,E00055
16:08:30,E00049
16:08:30,E00046
16:08:30,E00047
16:08:30,E00044
16:08:30,E00042
16:08:30,E00056
16:08:30,E00057
16:08:30,E00058
16:08:30,E00059
16:08:30,E00042
16:08:30,E00060
16:08:30,E00041
16:08:31,E00045
16:08:31,E00048
16:08:31,E00061
16:08:31,E00046
16:08:31,E00047
16:08:31,E00044
16:08:32,E00045
16:08:32,E00062
16:08:32,E00063
16:08:32,E00046
16:08:32,E00047
16:08:45,E00064
16:08:45,E00065
16:08:45,E00066
16:08:50,E00064
16:08:50,E00065
16:08:50,E00066
16:08:52,E00064
16:08:52,E00065
16:08:52,E00066
16:08:55,E00064
16:08:55,E00065
16:08:55,E00066
16:09:05,E00064
16:09:08,E00064
16:09:09,E00064
16:09:09,E00067
16:09:11,E00064
16:09:12,E00067
16:09:12,E00067
16:09:12,E00067
16:09:12,E00068
16:09:12,E00042
16:09:13,E00069
16:09:13,E00041
