15:20:53,E1
15:20:55,E2
15:20:55,E3
15:20:56,E4
15:20:56,E3
15:20:56,E5
15:20:56,E6
15:20:57,E3
15:20:57,E7
15:20:57,E7
15:20:57,E7
15:20:57,E7
15:20:57,E7
15:20:57,E7
15:20:57,E7
15:20:57,E7
15:20:57,E8
15:20:57,E8
15:20:57,E8
15:20:57,E9
15:20:57,E7
15:20:58,E10
15:20:58,E11
15:20:58,E12
15:20:58,E13
15:20:58,E14
15:20:58,E15
15:20:58,E16
15:20:58,E17
15:20:58,E18
15:20:58,E19
15:20:58,E20
15:20:59,E21
15:20:59,E22
15:20:59,E23
15:20:59,E23
15:20:59,E02
15:20:59,E24
15:20:59,E25
15:20:59,E26
15:20:59,E27
15:20:59,E27
15:20:59,E28
15:20:59,E28
15:20:59,E29
15:20:59,E02
15:20:59,E02
15:21:00,E02
15:21:00,E30
15:21:00,E31
15:21:00,E32
15:21:00,E19
15:21:00,E20
15:21:00,E23
15:21:00,E23
15:21:00,E33
15:21:00,E34
15:21:00,E35
15:21:00,E36
15:21:01,E37
15:21:01,E37
15:21:01,E38
15:21:01,E39
15:21:01,E17
15:21:01,E40
15:21:01,E17
15:21:01,E41
15:21:01,E41
15:21:01,E41
15:21:01,E41
15:21:01,E42
15:21:01,E42
15:21:01,E42
15:21:01,E42
15:21:01,E37
15:21:01,E37
15:21:01,E43
15:21:02,E44
15:21:02,E45
15:21:02,E46
15:21:02,E47
15:21:02,E08
15:21:02,E48
15:21:03,E49
15:21:03,E50
15:21:03,E46
15:21:03,E47
15:21:03,E44
15:21:03,E51
15:21:03,E52
15:21:03,E53
15:21:03,E54
15:21:03,E55
15:21:04,E56
15:21:04,E42
15:21:04,E57
15:21:04,E58
15:21:04,E59
15:21:04,E60
15:21:04,E42
15:21:04,E61
15:21:04,E41
15:21:04,E45
15:21:04,E49
15:21:04,E56
15:21:04,E42
15:21:04,E50
15:21:04,E50
15:21:04,E46
15:21:04,E47
15:21:04,E44
15:21:04,E56
15:21:04,E42
15:21:04,E57
15:21:04,E58
15:21:04,E57
15:21:04,E58
15:21:04,E59
15:21:04,E60
15:21:04,E42
15:21:04,E61
15:21:04,E41
15:21:04,E59
15:21:04,E60
15:21:04,E42
15:21:04,E61
15:21:04,E41
15:21:05,E45
15:21:05,E49
15:21:05,E62
15:21:05,E46
15:21:05,E47
15:21:05,E44
15:21:06,E45
15:21:06,E63
15:21:06,E64
15:21:06,E46
15:21:06,E47
15:21:20,E65
15:21:20,E66
15:21:20,E67
15:21:24,E65
15:21:24,E65
15:21:24,E66
15:21:24,E67
15:21:25,E66
15:21:25,E67
15:21:41,E65
15:21:41,E68
15:21:42,E65
15:21:43,E68
15:21:43,E69
15:21:43,E42
15:21:43,E70
15:21:43,E41
15:21:43,E71
15:21:44,E65
15:21:44,E44
15:21:44,E46
15:21:44,E72
15:21:44,E73
15:21:44,E44
15:21:45,E45
15:21:46,E49
15:21:46,E74
15:21:46,E50
15:21:46,E44
15:21:46,E56
15:21:46,E42
15:21:46,E57
15:21:46,E58
15:21:46,E59
15:21:46,E60
15:21:46,E42
15:21:46,E61
15:21:46,E41
15:21:47,E45
15:21:48,E68
15:21:48,E63
15:21:48,E75
15:21:48,E42
15:21:48,E44
15:21:48,E57
15:21:48,E76
15:21:48,E77
15:21:48,E78
15:21:48,E42
15:21:49,E68
15:21:49,E44
15:21:49,E45
15:21:49,E68
15:21:50,E49
15:21:50,E56
15:21:50,E50
15:21:50,E44
15:21:50,E42
15:21:50,E57
15:21:50,E58
15:21:50,E59
15:21:50,E60
15:21:50,E42
15:21:50,E61
15:21:50,E68
15:21:51,E45
15:21:55,E68
15:21:56,E68
15:21:56,E69
15:21:56,E42
15:21:56,E70
15:21:56,E41
15:21:56,E71
15:21:57,E68
15:21:57,E69
15:21:57,E42
15:21:57,E70
15:21:57,E79
15:21:57,E41
15:21:57,E71
15:21:57,E42
15:21:57,E57
15:21:57,E80
15:21:57,E44
15:21:57,E63
15:21:57,E75
15:21:57,E42
15:21:57,E63
15:21:57,E75
15:21:57,E44
15:21:57,E57
15:21:57,E42
15:21:57,E40
15:21:57,E81
15:21:57,E42
15:21:58,E63
15:21:58,E75
15:21:58,E44
15:21:58,E42
15:21:58,E57
15:22:05,E65
15:22:05,E66
15:22:05,E67
15:22:08,E82
15:22:09,E68
15:22:12,E68
15:22:18,E83
15:22:18,E42
15:22:18,E84
15:22:18,E85
15:22:18,E86
15:22:18,E68
15:22:18,E69
15:22:18,E42
15:22:18,E70
15:22:18,E41
15:22:18,E71
15:22:18,E17
15:22:18,E40
15:22:18,E44
15:22:18,E87
15:22:18,E17
15:22:18,E03
15:22:18,E88
15:22:18,E37
15:22:18,E89
15:22:18,E90
15:22:18,E91
15:22:18,E92
15:22:18,E93
15:22:18,E94
15:22:18,E93
15:22:18,E94
15:22:18,E95
15:22:18,E95
15:22:18,E95
15:22:18,E96
15:22:18,E80
15:22:18,E42
15:22:18,E37
15:22:18,E37
15:22:18,E37
15:22:19,E44
15:22:19,E97
15:22:19,E98
15:22:19,E99
15:22:19,E99
15:22:19,E100
15:22:19,E101
15:22:24,E98
15:22:24,E99
15:22:24,E99
15:22:24,E102
