1900-01-01 15:22:10,"{'E129': 1}",1488
1900-01-01 15:22:11,"{'E129': 1}",13856
1900-01-01 15:22:12,"{'E129': 1}",7380
1900-01-01 15:22:13,"{'E129': 1}",2304
1900-01-01 15:22:14,"{'E129': 1}",4496
1900-01-01 15:22:15,"{'E129': 1}",9952
1900-01-01 15:22:16,"{'E129': 1}",14648
1900-01-01 15:22:17,"{'E129': 1}",-992
1900-01-01 15:22:18,"{'E37': 4, 'E42': 1, 'E90': 1, 'E03': 1, 'E17': 1, 'E91': 1, 'E87': 1, 'E93': 2, 'E92': 1, 'E95': 3, 'E94': 2, 'E80': 1, 'E96': 1, 'E88': 1, 'E89': 1}",-161864
1900-01-01 15:22:19,"{'E99': 2, 'E98': 1, 'E100': 1, 'E101': 1, 'E97': 1}",-300
1900-01-01 15:22:20,"{'E129': 1}",-92536
1900-01-01 15:22:21,"{'E129': 1}",-248
1900-01-01 15:22:22,"{'E129': 1}",-32
